Date,Transaction_ID,Product_Name,Category,Quantity,Unit_Price,Gross_Revenue,Discount_Applied,Net_Revenue,Net_Profit
2026-06-21,TXN-897583,AI Analytics API Token,SaaS,11,250,2750,32.18,2717.82,1195.9900000000002
2026-07-02,TXN-658988,Workstation Pro Setup,Electronics,11,850,9350,1425.78,7924.22,4554.84
2026-04-19,TXN-966491,Enterprise Server Suite,Electronics,1,1200,1200,52.65,1147.35,558.1299999999999
2026-03-31,TXN-298303,Workstation Pro Setup,Electronics,12,850,10200,1127.43,9072.57,4768.23
2026-07-06,TXN-369045,Workstation Pro Setup,Electronics,5,850,4250,236.85,4013.15,2232.3500000000004
2026-08-14,TXN-868184,Cybersecurity Firewall V4,Software,6,600,3600,1047.52,2552.48,1239.8600000000001
2026-01-06,TXN-719696,AI Analytics API Token,SaaS,14,250,3500,128.59,3371.41,1964.1699999999998
2026-02-28,TXN-294472,Cybersecurity Firewall V4,Software,5,600,3000,157.61,2842.39,1322.9799999999998
2026-01-31,TXN-809132,Cybersecurity Firewall V4,Software,10,600,6000,939.52,5060.48,2440.2299999999996
2026-02-14,TXN-407680,Cloud Workspace Pro,SaaS,24,45,1080,61.0,1019.0,564.11
2026-05-09,TXN-171386,Cybersecurity Firewall V4,Software,1,600,600,52.91,547.09,302.31000000000006
2026-04-19,TXN-476036,AI Analytics API Token,SaaS,30,250,7500,589.36,6910.64,3331.0000000000005
2026-06-05,TXN-330097,Enterprise Server Suite,Electronics,13,1200,15600,602.52,14997.48,7536.94
2026-05-25,TXN-332204,Cybersecurity Firewall V4,Software,2,600,1200,143.23,1056.77,459.15999999999997
2026-06-20,TXN-455239,Cybersecurity Firewall V4,Software,14,600,8400,515.21,7884.79,4194.0599999999995
2026-07-30,TXN-571604,Workstation Pro Setup,Electronics,9,850,7650,716.55,6933.45,3087.39
2026-08-03,TXN-396629,Workstation Pro Setup,Electronics,14,850,11900,1311.76,10588.24,5425.04
2026-04-21,TXN-846760,Enterprise Server Suite,Electronics,12,1200,14400,89.9,14310.1,7300.900000000001
2026-02-01,TXN-848423,Workstation Pro Setup,Electronics,1,850,850,131.47,718.53,299.63
2026-03-13,TXN-116061,AI Analytics API Token,SaaS,16,250,4000,151.9,3848.1,1692.0499999999997
2026-04-25,TXN-602175,AI Analytics API Token,SaaS,43,250,10750,134.9,10615.1,4728.450000000001
2026-08-09,TXN-800757,Cybersecurity Firewall V4,Software,5,600,3000,751.56,2248.44,932.04
2026-06-27,TXN-519048,Cybersecurity Firewall V4,Software,13,600,7800,1934.85,5865.15,2903.5599999999995
2026-06-26,TXN-420961,AI Analytics API Token,SaaS,15,250,3750,109.69,3640.31,1942.32
2026-03-04,TXN-242482,AI Analytics API Token,SaaS,43,250,10750,285.41,10464.59,4999.01
2026-07-03,TXN-328931,Workstation Pro Setup,Electronics,2,850,1700,210.67,1489.33,714.9899999999999
2026-08-02,TXN-681177,Cloud Workspace Pro,SaaS,47,45,2115,107.79,2007.21,1021.4200000000001
2026-02-01,TXN-302834,Enterprise Server Suite,Electronics,9,1200,10800,936.59,9863.41,5058.66
2026-07-05,TXN-825787,Workstation Pro Setup,Electronics,3,850,2550,72.55,2477.45,1331.2999999999997
2026-05-09,TXN-899687,Cloud Workspace Pro,SaaS,22,45,990,147.27,842.73,414.45000000000005
2026-08-04,TXN-930351,Cloud Workspace Pro,SaaS,8,45,360,10.72,349.28,198.04999999999998
2026-07-03,TXN-730270,Workstation Pro Setup,Electronics,8,850,6800,464.34,6335.66,3232.73
2026-02-03,TXN-961465,AI Analytics API Token,SaaS,28,250,7000,329.67,6670.33,3119.16
2026-05-28,TXN-644026,Cloud Workspace Pro,SaaS,23,45,1035,140.4,894.6,390.51000000000005
2026-07-27,TXN-377785,Enterprise Server Suite,Electronics,3,1200,3600,191.2,3408.8,1592.92
2026-06-24,TXN-746275,Cloud Workspace Pro,SaaS,27,45,1215,161.22,1053.78,443.52
2026-03-28,TXN-386073,Enterprise Server Suite,Electronics,6,1200,7200,343.1,6856.9,3860.9399999999996
2026-05-29,TXN-368733,Enterprise Server Suite,Electronics,4,1200,4800,997.14,3802.86,2190.53
2026-08-13,TXN-643597,Workstation Pro Setup,Electronics,6,850,5100,695.8,4404.2,1805.81
2026-06-29,TXN-749285,Enterprise Server Suite,Electronics,5,1200,6000,875.41,5124.59,2674.9100000000003
2026-04-23,TXN-780465,AI Analytics API Token,SaaS,48,250,12000,879.6,11120.4,5207.32
2026-05-29,TXN-929378,Workstation Pro Setup,Electronics,3,850,2550,288.97,2261.0299999999997,1059.4999999999998
2026-02-09,TXN-680086,Cloud Workspace Pro,SaaS,14,45,630,30.88,599.12,358.18
2026-07-22,TXN-343767,Cybersecurity Firewall V4,Software,5,600,3000,88.86,2911.14,1702.6299999999999
2026-07-06,TXN-618895,Cybersecurity Firewall V4,Software,6,600,3600,231.87,3368.13,1975.5900000000001
2026-01-02,TXN-380539,Enterprise Server Suite,Electronics,8,1200,9600,77.86,9522.14,4458.799999999999
2026-04-18,TXN-457820,Workstation Pro Setup,Electronics,7,850,5950,205.3,5744.7,2794.25
2026-05-05,TXN-393561,Workstation Pro Setup,Electronics,10,850,8500,1349.07,7150.93,4245.110000000001
2026-08-01,TXN-810070,Cloud Workspace Pro,SaaS,35,45,1575,12.47,1562.53,721.26
2026-01-22,TXN-434517,Cybersecurity Firewall V4,Software,1,600,600,45.51,554.49,268.64
2026-06-19,TXN-147111,Cybersecurity Firewall V4,Software,1,600,600,13.76,586.24,246.7
2026-07-09,TXN-608069,Enterprise Server Suite,Electronics,1,1200,1200,167.19,1032.81,587.4499999999999
2026-03-22,TXN-935655,Cybersecurity Firewall V4,Software,6,600,3600,610.94,2989.06,1684.23
2026-07-08,TXN-723607,Cybersecurity Firewall V4,Software,11,600,6600,1547.38,5052.62,2752.91
2026-06-12,TXN-559158,Workstation Pro Setup,Electronics,6,850,5100,692.78,4407.22,2576.84
2026-08-05,TXN-170021,Cloud Workspace Pro,SaaS,30,45,1350,189.76,1160.24,623.79
2026-07-17,TXN-683117,AI Analytics API Token,SaaS,22,250,5500,182.66,5317.34,2203.4
2026-01-13,TXN-508302,Workstation Pro Setup,Electronics,7,850,5950,609.64,5340.36,2377.99
2026-08-24,TXN-961858,AI Analytics API Token,SaaS,21,250,5250,340.32,4909.68,2718.51
2026-06-09,TXN-816944,Cloud Workspace Pro,SaaS,48,45,2160,263.95,1896.05,905.62
2026-03-12,TXN-816741,AI Analytics API Token,SaaS,5,250,1250,55.51,1194.49,537.51
2026-02-27,TXN-760187,Cybersecurity Firewall V4,Software,14,600,8400,458.08,7941.92,4516.07
2026-05-24,TXN-760673,Workstation Pro Setup,Electronics,13,850,11050,486.4,10563.6,5243.1900000000005
2026-01-31,TXN-573288,AI Analytics API Token,SaaS,12,250,3000,150.73,2849.27,1292.72
2026-08-19,TXN-790546,Cybersecurity Firewall V4,Software,2,600,1200,319.03,880.97,363.96000000000004
2026-04-13,TXN-289073,Cloud Workspace Pro,SaaS,20,45,900,54.43,845.57,380.1
2026-04-24,TXN-137034,Cybersecurity Firewall V4,Software,5,600,3000,385.61,2614.39,1186.1499999999999
2026-05-06,TXN-888089,Cybersecurity Firewall V4,Software,7,600,4200,1049.49,3150.51,1549.8600000000001
2026-08-26,TXN-859401,Workstation Pro Setup,Electronics,4,850,3400,522.33,2877.67,1438.5600000000002
2026-05-26,TXN-600741,Cloud Workspace Pro,SaaS,36,45,1620,66.68,1553.32,651.9
2026-04-22,TXN-795391,AI Analytics API Token,SaaS,7,250,1750,144.99,1605.01,734.18
2026-05-12,TXN-936309,Workstation Pro Setup,Electronics,1,850,850,123.82,726.1800000000001,385.4800000000001
2026-07-17,TXN-971158,AI Analytics API Token,SaaS,26,250,6500,86.06,6413.94,3358.0199999999995
2026-01-11,TXN-452854,Cybersecurity Firewall V4,Software,11,600,6600,1544.77,5055.23,2024.4999999999995
2026-01-14,TXN-232886,Enterprise Server Suite,Electronics,2,1200,2400,72.23,2327.77,959.73
2026-07-21,TXN-964285,AI Analytics API Token,SaaS,9,250,2250,69.12,2180.88,1070.18
2026-01-25,TXN-971448,Workstation Pro Setup,Electronics,2,850,1700,58.12,1641.88,847.8200000000002
2026-03-15,TXN-519149,Cloud Workspace Pro,SaaS,34,45,1530,23.01,1506.99,899.19
2026-04-09,TXN-412916,Workstation Pro Setup,Electronics,2,850,1700,26.11,1673.89,925.6600000000001
2026-05-29,TXN-105695,Cybersecurity Firewall V4,Software,7,600,4200,170.68,4029.32,2231.05
2026-01-02,TXN-465898,Workstation Pro Setup,Electronics,9,850,7650,642.03,7007.97,4133.83
2026-01-16,TXN-101881,Enterprise Server Suite,Electronics,3,1200,3600,353.61,3246.39,1929.2299999999998
2026-05-24,TXN-987081,Enterprise Server Suite,Electronics,12,1200,14400,1129.34,13270.66,7304.51
2026-03-17,TXN-607353,Workstation Pro Setup,Electronics,13,850,11050,1251.34,9798.66,5866.93
2026-02-28,TXN-655710,AI Analytics API Token,SaaS,31,250,7750,438.71,7311.29,3287.96
2026-04-21,TXN-539358,Workstation Pro Setup,Electronics,12,850,10200,837.41,9362.59,5311.700000000001
2026-07-28,TXN-676291,Workstation Pro Setup,Electronics,5,850,4250,74.45,4175.55,2430.2400000000002
2026-01-28,TXN-215657,Cybersecurity Firewall V4,Software,12,600,7200,620.63,6579.37,3579.5099999999998
2026-03-12,TXN-841570,Cybersecurity Firewall V4,Software,4,600,2400,354.63,2045.37,1046.37
2026-05-23,TXN-496308,Workstation Pro Setup,Electronics,14,850,11900,1315.57,10584.43,5892.88
2026-03-05,TXN-180152,Cybersecurity Firewall V4,Software,11,600,6600,1803.39,4796.61,2352.8199999999997
2026-03-11,TXN-270948,Workstation Pro Setup,Electronics,2,850,1700,138.87,1561.13,724.4600000000002
2026-07-01,TXN-426284,Workstation Pro Setup,Electronics,14,850,11900,932.75,10967.25,5051.16
2026-06-20,TXN-821827,Cybersecurity Firewall V4,Software,4,600,2400,637.98,1762.02,741.5699999999999
2026-03-14,TXN-688216,AI Analytics API Token,SaaS,23,250,5750,372.66,5377.34,2285.2400000000002
2026-05-28,TXN-683510,Enterprise Server Suite,Electronics,4,1200,4800,126.71,4673.29,2761.64
2026-05-06,TXN-144331,AI Analytics API Token,SaaS,41,250,10250,84.07,10165.93,6028.52
2026-02-03,TXN-497891,Cybersecurity Firewall V4,Software,10,600,6000,800.15,5199.85,2595.1200000000003
2026-05-27,TXN-110068,Cloud Workspace Pro,SaaS,34,45,1530,80.74,1449.26,648.78
2026-07-08,TXN-347667,AI Analytics API Token,SaaS,35,250,8750,409.22,8340.78,3971.2300000000005
2026-05-18,TXN-468655,Cloud Workspace Pro,SaaS,6,45,270,13.38,256.62,125.00999999999999
2026-02-15,TXN-878580,Cybersecurity Firewall V4,Software,11,600,6600,552.3,6047.7,3472.3799999999997
2026-01-04,TXN-183291,Cloud Workspace Pro,SaaS,16,45,720,4.33,715.67,302.03
2026-08-12,TXN-851209,Enterprise Server Suite,Electronics,12,1200,14400,2811.31,11588.69,5118.81
2026-01-24,TXN-141777,Workstation Pro Setup,Electronics,12,850,10200,124.45,10075.55,5465.32
2026-06-20,TXN-840122,AI Analytics API Token,SaaS,49,250,12250,165.47,12084.53,6883.89
2026-04-23,TXN-834803,Cloud Workspace Pro,SaaS,20,45,900,0.73,899.27,539.3199999999999
2026-06-15,TXN-919497,Workstation Pro Setup,Electronics,9,850,7650,28.13,7621.87,3865.71
2026-02-09,TXN-544718,Enterprise Server Suite,Electronics,13,1200,15600,2578.45,13021.55,6114.3099999999995
2026-06-14,TXN-785338,Cybersecurity Firewall V4,Software,6,600,3600,131.77,3468.23,1594.43
2026-02-10,TXN-891975,Cloud Workspace Pro,SaaS,36,45,1620,116.28,1503.72,622.88
2026-03-14,TXN-300417,Workstation Pro Setup,Electronics,10,850,8500,23.26,8476.74,4947.709999999999
2026-06-25,TXN-312603,Workstation Pro Setup,Electronics,7,850,5950,751.34,5198.66,2675.8599999999997
2026-06-13,TXN-631740,AI Analytics API Token,SaaS,6,250,1500,99.57,1400.43,569.8900000000001
2026-01-15,TXN-247735,Workstation Pro Setup,Electronics,5,850,4250,490.35,3759.65,1831.76
2026-05-29,TXN-776513,Cloud Workspace Pro,SaaS,18,45,810,102.04,707.96,406.73
2026-05-08,TXN-703555,Cloud Workspace Pro,SaaS,16,45,720,16.27,703.73,302.38
2026-01-22,TXN-651852,Cybersecurity Firewall V4,Software,4,600,2400,435.95,1964.05,1057.49
2026-06-13,TXN-633903,Workstation Pro Setup,Electronics,2,850,1700,197.61,1502.3899999999999,825.2199999999999
2026-07-06,TXN-659070,Cybersecurity Firewall V4,Software,4,600,2400,234.59,2165.41,1243.9099999999999
2026-07-25,TXN-965990,Workstation Pro Setup,Electronics,1,850,850,113.06,736.94,360.13000000000005
2026-02-15,TXN-657665,Workstation Pro Setup,Electronics,1,850,850,141.36,708.64,295.02
2026-01-05,TXN-253466,Cybersecurity Firewall V4,Software,11,600,6600,796.01,5803.99,2636.24
2026-07-25,TXN-776315,AI Analytics API Token,SaaS,37,250,9250,12.61,9237.39,4946.2
2026-03-24,TXN-673212,Cybersecurity Firewall V4,Software,11,600,6600,1630.74,4969.26,2088.2900000000004
2026-03-11,TXN-708986,Enterprise Server Suite,Electronics,6,1200,7200,1199.28,6000.72,2413.69
2026-03-30,TXN-671302,Enterprise Server Suite,Electronics,4,1200,4800,165.62,4634.38,2705.5200000000004
2026-08-27,TXN-980147,AI Analytics API Token,SaaS,33,250,8250,72.31,8177.69,4798.98
2026-02-15,TXN-911136,AI Analytics API Token,SaaS,5,250,1250,40.0,1210.0,610.7
2026-03-22,TXN-416527,Cloud Workspace Pro,SaaS,33,45,1485,191.47,1293.53,622.89
2026-06-28,TXN-861195,Enterprise Server Suite,Electronics,3,1200,3600,664.66,2935.34,1369.8500000000001
2026-07-23,TXN-771986,Workstation Pro Setup,Electronics,13,850,11050,567.4,10482.6,4603.76
2026-01-19,TXN-808024,AI Analytics API Token,SaaS,49,250,12250,955.93,11294.07,5254.679999999999
2026-03-27,TXN-613066,Workstation Pro Setup,Electronics,4,850,3400,334.6,3065.4,1350.92
2026-07-30,TXN-591818,Workstation Pro Setup,Electronics,8,850,6800,1310.33,5489.67,3175.1800000000003
2026-03-18,TXN-163014,Workstation Pro Setup,Electronics,9,850,7650,131.63,7518.37,4425.27
2026-06-28,TXN-836778,Workstation Pro Setup,Electronics,7,850,5950,278.15,5671.85,2679.6400000000003
2026-02-07,TXN-986643,Cloud Workspace Pro,SaaS,47,45,2115,86.22,2028.78,1055.3
2026-08-18,TXN-505831,Enterprise Server Suite,Electronics,10,1200,12000,461.76,11538.24,4668.3
2026-07-06,TXN-188422,Workstation Pro Setup,Electronics,6,850,5100,911.51,4188.49,2450.5699999999997
2026-03-02,TXN-721195,Workstation Pro Setup,Electronics,9,850,7650,1071.66,6578.34,2933.3500000000004
2026-06-20,TXN-453548,AI Analytics API Token,SaaS,41,250,10250,21.46,10228.54,5491.140000000001
2026-03-30,TXN-915363,Cybersecurity Firewall V4,Software,6,600,3600,327.26,3272.74,1330.9899999999998
2026-03-16,TXN-785493,Enterprise Server Suite,Electronics,7,1200,8400,953.79,7446.21,3853.7400000000002
2026-08-21,TXN-813016,Cybersecurity Firewall V4,Software,7,600,4200,400.66,3799.34,1839.0800000000002
2026-01-26,TXN-258477,Enterprise Server Suite,Electronics,6,1200,7200,840.11,6359.89,3718.34
2026-03-19,TXN-642445,AI Analytics API Token,SaaS,34,250,8500,424.41,8075.59,4673.610000000001
2026-06-07,TXN-232018,Workstation Pro Setup,Electronics,13,850,11050,1928.57,9121.43,4648.12
2026-04-12,TXN-201894,Cloud Workspace Pro,SaaS,42,45,1890,129.1,1760.9,910.4000000000001
2026-01-22,TXN-183384,Enterprise Server Suite,Electronics,2,1200,2400,118.58,2281.42,1286.48
2026-05-15,TXN-594080,Cybersecurity Firewall V4,Software,2,600,1200,144.53,1055.47,561.9100000000001
2026-08-24,TXN-489546,Cybersecurity Firewall V4,Software,12,600,7200,351.35,6848.65,3103.3099999999995
2026-08-06,TXN-982876,Workstation Pro Setup,Electronics,1,850,850,7.13,842.87,444.42
2026-02-04,TXN-867610,Cybersecurity Firewall V4,Software,8,600,4800,1156.34,3643.66,1792.4799999999998
2026-02-12,TXN-886939,AI Analytics API Token,SaaS,36,250,9000,817.22,8182.78,4261.08
2026-06-06,TXN-595919,AI Analytics API Token,SaaS,35,250,8750,521.22,8228.78,4804.59
2026-06-23,TXN-396213,Cloud Workspace Pro,SaaS,43,45,1935,145.85,1789.15,1001.6500000000001
2026-07-22,TXN-475897,Cloud Workspace Pro,SaaS,48,45,2160,296.72,1863.28,983.89
2026-06-30,TXN-105209,Cybersecurity Firewall V4,Software,1,600,600,58.16,541.84,218.06000000000006
2026-08-25,TXN-308785,Workstation Pro Setup,Electronics,8,850,6800,1090.29,5709.71,2889.66
2026-04-05,TXN-549764,Cybersecurity Firewall V4,Software,14,600,8400,1694.07,6705.93,3378.07
2026-01-12,TXN-863638,AI Analytics API Token,SaaS,43,250,10750,1056.21,9693.79,5649.280000000001
2026-01-29,TXN-777555,Enterprise Server Suite,Electronics,11,1200,13200,436.19,12763.81,6535.44
2026-08-19,TXN-355658,Cybersecurity Firewall V4,Software,12,600,7200,117.86,7082.14,3400.1900000000005
2026-07-29,TXN-198234,Workstation Pro Setup,Electronics,6,850,5100,220.66,4879.34,2495.71
2026-04-05,TXN-424464,Cloud Workspace Pro,SaaS,15,45,675,83.67,591.33,285.26000000000005
2026-04-08,TXN-577317,Cybersecurity Firewall V4,Software,8,600,4800,798.75,4001.25,1739.8000000000002
2026-06-19,TXN-882479,Enterprise Server Suite,Electronics,7,1200,8400,1256.98,7143.02,3694.1700000000005
2026-04-05,TXN-207449,Workstation Pro Setup,Electronics,12,850,10200,29.24,10170.76,5129.45
2026-06-22,TXN-439386,Cybersecurity Firewall V4,Software,7,600,4200,992.56,3207.44,1742.69
2026-03-15,TXN-675610,AI Analytics API Token,SaaS,43,250,10750,401.84,10348.16,4914.69
2026-04-21,TXN-566978,AI Analytics API Token,SaaS,23,250,5750,426.82,5323.18,2933.9600000000005
2026-01-06,TXN-581799,Workstation Pro Setup,Electronics,6,850,5100,521.94,4578.0599999999995,2304.3299999999995
2026-05-02,TXN-391975,Workstation Pro Setup,Electronics,4,850,3400,4.99,3395.01,2019.4800000000002
2026-03-28,TXN-418796,Cybersecurity Firewall V4,Software,3,600,1800,474.14,1325.8600000000001,647.5800000000002
2026-03-12,TXN-191563,Cloud Workspace Pro,SaaS,45,45,2025,274.21,1750.79,866.68
2026-01-01,TXN-742416,Cloud Workspace Pro,SaaS,47,45,2115,186.93,1928.07,981.67
2026-08-05,TXN-814221,Cloud Workspace Pro,SaaS,16,45,720,106.28,613.72,270.47
2026-04-22,TXN-213604,Enterprise Server Suite,Electronics,4,1200,4800,429.77,4370.23,1757.2599999999998
2026-06-20,TXN-150971,Enterprise Server Suite,Electronics,2,1200,2400,556.83,1843.17,1072.3000000000002
2026-05-26,TXN-710414,AI Analytics API Token,SaaS,32,250,8000,513.46,7486.54,3876.85
2026-05-17,TXN-252545,Workstation Pro Setup,Electronics,12,850,10200,684.16,9515.84,5372.49
2026-08-28,TXN-865359,AI Analytics API Token,SaaS,30,250,7500,449.52,7050.48,3202.8099999999995
2026-08-19,TXN-518641,Cybersecurity Firewall V4,Software,13,600,7800,396.64,7403.36,4366.539999999999
2026-04-21,TXN-956238,Cloud Workspace Pro,SaaS,6,45,270,23.8,246.2,142.19
2026-03-04,TXN-955754,Workstation Pro Setup,Electronics,13,850,11050,620.13,10429.87,5527.960000000001
2026-05-27,TXN-342037,AI Analytics API Token,SaaS,43,250,10750,258.72,10491.28,4460.250000000001
2026-02-14,TXN-930326,Workstation Pro Setup,Electronics,8,850,6800,543.09,6256.91,3241.49
2026-08-02,TXN-601691,AI Analytics API Token,SaaS,22,250,5500,445.76,5054.24,2756.9399999999996
2026-07-06,TXN-414493,Enterprise Server Suite,Electronics,3,1200,3600,469.7,3130.3,1835.6200000000001
2026-06-26,TXN-838471,Cybersecurity Firewall V4,Software,10,600,6000,1602.25,4397.75,2064.94
2026-03-21,TXN-991407,Cybersecurity Firewall V4,Software,14,600,8400,1309.42,7090.58,2841.16
2026-01-28,TXN-333462,AI Analytics API Token,SaaS,49,250,12250,162.94,12087.06,6868.499999999999
2026-08-02,TXN-372448,Cybersecurity Firewall V4,Software,10,600,6000,1632.68,4367.32,1754.3199999999997
2026-05-14,TXN-723773,AI Analytics API Token,SaaS,27,250,6750,326.57,6423.43,3316.5600000000004
2026-03-18,TXN-358360,AI Analytics API Token,SaaS,22,250,5500,316.58,5183.42,2942.67
2026-04-13,TXN-555982,AI Analytics API Token,SaaS,49,250,12250,275.14,11974.86,7019.3
2026-06-17,TXN-618490,AI Analytics API Token,SaaS,46,250,11500,543.98,10956.02,6478.700000000001
2026-05-14,TXN-954548,AI Analytics API Token,SaaS,13,250,3250,242.04,3007.96,1556.68
2026-03-31,TXN-505237,Cybersecurity Firewall V4,Software,13,600,7800,1030.86,6769.14,3631.9100000000003
2026-04-27,TXN-947929,Workstation Pro Setup,Electronics,1,850,850,117.98,732.02,412.46
2026-02-10,TXN-889313,AI Analytics API Token,SaaS,42,250,10500,95.87,10404.13,5579.339999999999
2026-06-17,TXN-351839,AI Analytics API Token,SaaS,39,250,9750,59.38,9690.62,5754.420000000001
2026-04-26,TXN-122499,Cybersecurity Firewall V4,Software,8,600,4800,750.78,4049.2200000000003,1703.4500000000003
2026-06-02,TXN-243704,Cybersecurity Firewall V4,Software,1,600,600,155.1,444.9,215.58999999999997
2026-05-24,TXN-546991,Cloud Workspace Pro,SaaS,33,45,1485,180.46,1304.54,670.62
2026-07-01,TXN-183791,AI Analytics API Token,SaaS,13,250,3250,185.94,3064.06,1727.6499999999999
2026-08-24,TXN-331444,Cloud Workspace Pro,SaaS,38,45,1710,111.83,1598.17,769.0200000000001
2026-05-02,TXN-147645,Enterprise Server Suite,Electronics,11,1200,13200,289.7,12910.3,7302.509999999999
2026-01-18,TXN-917166,Workstation Pro Setup,Electronics,8,850,6800,544.43,6255.57,2737.6
2026-01-04,TXN-608175,Enterprise Server Suite,Electronics,13,1200,15600,3114.76,12485.24,5162.0199999999995
2026-05-23,TXN-896305,AI Analytics API Token,SaaS,9,250,2250,103.17,2146.83,1045.6799999999998
2026-04-21,TXN-902121,Cloud Workspace Pro,SaaS,33,45,1485,207.55,1277.45,511.76
2026-07-08,TXN-825512,Enterprise Server Suite,Electronics,8,1200,9600,1532.37,8067.63,4324.66
2026-08-10,TXN-350231,Cybersecurity Firewall V4,Software,11,600,6600,436.89,6163.11,3527.6099999999997
2026-05-21,TXN-132966,Workstation Pro Setup,Electronics,5,850,4250,203.21,4046.79,1814.5500000000002
2026-05-10,TXN-947516,Workstation Pro Setup,Electronics,7,850,5950,738.24,5211.76,2289.26
2026-07-25,TXN-369745,Cloud Workspace Pro,SaaS,9,45,405,46.53,358.47,165.49000000000004
2026-01-20,TXN-365228,Workstation Pro Setup,Electronics,7,850,5950,155.55,5794.45,2698.23
2026-05-02,TXN-144130,Workstation Pro Setup,Electronics,10,850,8500,1234.39,7265.61,3826.1299999999997
2026-03-23,TXN-323034,AI Analytics API Token,SaaS,24,250,6000,447.13,5552.87,3073.8199999999997
2026-07-07,TXN-684718,AI Analytics API Token,SaaS,20,250,5000,406.04,4593.96,1998.1799999999998
2026-08-05,TXN-105586,Workstation Pro Setup,Electronics,7,850,5950,910.58,5039.42,2879.36
2026-04-12,TXN-838447,Workstation Pro Setup,Electronics,7,850,5950,30.43,5919.57,2618.85
2026-04-21,TXN-319730,AI Analytics API Token,SaaS,12,250,3000,24.72,2975.28,1428.15
2026-02-11,TXN-110785,Enterprise Server Suite,Electronics,13,1200,15600,3348.92,12251.08,5250.25
2026-02-05,TXN-819132,Enterprise Server Suite,Electronics,6,1200,7200,1242.58,5957.42,2448.4700000000003
2026-05-06,TXN-410809,Enterprise Server Suite,Electronics,7,1200,8400,1051.22,7348.78,3460.2099999999996
2026-05-07,TXN-154460,AI Analytics API Token,SaaS,38,250,9500,60.5,9439.5,5329.3
2026-03-19,TXN-216582,AI Analytics API Token,SaaS,30,250,7500,63.19,7436.81,3446.7300000000005
2026-08-10,TXN-152949,AI Analytics API Token,SaaS,12,250,3000,261.38,2738.62,1484.6399999999999
2026-02-28,TXN-566933,Enterprise Server Suite,Electronics,13,1200,15600,2749.66,12850.34,5803.27
2026-07-15,TXN-872378,AI Analytics API Token,SaaS,7,250,1750,29.55,1720.45,1013.8100000000001
2026-01-01,TXN-382152,AI Analytics API Token,SaaS,20,250,5000,424.55,4575.45,2394.43
2026-05-03,TXN-826499,AI Analytics API Token,SaaS,46,250,11500,631.25,10868.75,6109.99
2026-06-14,TXN-511012,Enterprise Server Suite,Electronics,11,1200,13200,1994.23,11205.77,5690.52
2026-02-17,TXN-111516,AI Analytics API Token,SaaS,39,250,9750,817.88,8932.12,4160.56
2026-03-02,TXN-371409,Enterprise Server Suite,Electronics,12,1200,14400,2611.34,11788.66,6807.74
2026-07-25,TXN-923857,Cloud Workspace Pro,SaaS,19,45,855,9.09,845.91,448.36999999999995
2026-02-05,TXN-337919,AI Analytics API Token,SaaS,17,250,4250,126.77,4123.23,1834.4199999999996
2026-07-08,TXN-202478,Workstation Pro Setup,Electronics,1,850,850,37.66,812.34,478.28000000000003
2026-08-24,TXN-236668,Enterprise Server Suite,Electronics,13,1200,15600,2030.12,13569.880000000001,6945.970000000001
2026-06-08,TXN-655393,Cybersecurity Firewall V4,Software,9,600,5400,224.16,5175.84,2088.2000000000003
2026-07-28,TXN-989171,Cybersecurity Firewall V4,Software,14,600,8400,2190.32,6209.68,3067.5000000000005
2026-03-26,TXN-381209,Cybersecurity Firewall V4,Software,5,600,3000,735.86,2264.14,953.1799999999998
2026-05-08,TXN-792353,Enterprise Server Suite,Electronics,11,1200,13200,1511.49,11688.51,6413.14
2026-05-12,TXN-653958,Cybersecurity Firewall V4,Software,7,600,4200,404.28,3795.7200000000003,1824.9400000000003
2026-08-05,TXN-294152,Cybersecurity Firewall V4,Software,5,600,3000,828.62,2171.38,1153.0
2026-06-14,TXN-583178,Enterprise Server Suite,Electronics,5,1200,6000,1293.11,4706.89,2724.9100000000003
2026-04-10,TXN-753841,Cloud Workspace Pro,SaaS,33,45,1485,26.81,1458.19,855.2
2026-03-12,TXN-955121,Enterprise Server Suite,Electronics,1,1200,1200,211.67,988.33,532.1800000000001
2026-01-27,TXN-578646,AI Analytics API Token,SaaS,36,250,9000,639.9,8360.1,4623.97
2026-08-16,TXN-171537,Workstation Pro Setup,Electronics,6,850,5100,110.19,4989.81,2761.7200000000003
2026-04-16,TXN-433936,Enterprise Server Suite,Electronics,13,1200,15600,316.54,15283.46,7787.829999999999
2026-08-17,TXN-395830,AI Analytics API Token,SaaS,43,250,10750,876.2,9873.8,4191.5199999999995
2026-07-01,TXN-404962,AI Analytics API Token,SaaS,34,250,8500,661.34,7838.66,3980.89
2026-03-12,TXN-226457,Cloud Workspace Pro,SaaS,46,45,2070,174.63,1895.37,1031.29
2026-07-12,TXN-414260,Workstation Pro Setup,Electronics,14,850,11900,948.77,10951.23,4680.73
2026-08-06,TXN-329047,Enterprise Server Suite,Electronics,11,1200,13200,1075.41,12124.59,4961.28
2026-06-28,TXN-952208,Workstation Pro Setup,Electronics,8,850,6800,93.36,6706.64,2693.5400000000004
2026-04-23,TXN-780546,AI Analytics API Token,SaaS,26,250,6500,361.11,6138.89,3325.61
2026-03-03,TXN-552082,Cybersecurity Firewall V4,Software,6,600,3600,1055.7,2544.3,1115.4900000000002
